Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                2568",-4.140026805579e+01,-2.098968803143e+02,5.419862262674e+00,-4.334248718860e+01,-2.096389880254e+02,5.416640843978e+00,-1.942219132811e+00,2.578922889329e-01,-3.221418695686e-03
"                2569",-4.138307552710e+01,-2.098508173026e+02,5.404032417271e+00,-4.332532645427e+01,-2.095929264326e+02,5.400804142840e+00,-1.942250927174e+00,2.578908700387e-01,-3.228274430483e-03
"                2570",-4.136654897241e+01,-2.098127241735e+02,5.395727716852e+00,-4.330884404840e+01,-2.095548670366e+02,5.392481073458e+00,-1.942295075990e+00,2.578571369099e-01,-3.246643394749e-03
"                2571",-4.135390126411e+01,-2.097858757244e+02,5.393429735900e+00,-4.329629309461e+01,-2.095280629105e+02,5.390175132783e+00,-1.942391830495e+00,2.578128139074e-01,-3.254603116301e-03
"                2572",-4.135000778078e+01,-2.097752122031e+02,5.401687162291e+00,-4.329251430060e+01,-2.095174401463e+02,5.398451006469e+00,-1.942506519818e+00,2.577720568256e-01,-3.236155821850e-03
"                2573",-4.135194804604e+01,-2.097745639344e+02,5.424810434432e+00,-4.329462316047e+01,-2.095168273232e+02,5.421605968328e+00,-1.942675114436e+00,2.577366111585e-01,-3.204466104011e-03
"                2574",-4.135216017571e+01,-2.097679259008e+02,5.463053137699e+00,-4.329502372964e+01,-2.095102954188e+02,5.459921033916e+00,-1.942863553925e+00,2.576304820512e-01,-3.132103782795e-03
"                2575",-4.134860726494e+01,-2.097546611783e+02,5.513799430805e+00,-4.329162624422e+01,-2.094970368775e+02,5.510758778246e+00,-1.943018979282e+00,2.576243008079e-01,-3.040652558715e-03
"                2576",-4.134544205663e+01,-2.097442241333e+02,5.570921143684e+00,-4.328864317963e+01,-2.094866620010e+02,5.567959599201e+00,-1.943201122995e+00,2.575621322716e-01,-2.961544483376e-03
"                2577",-4.134579159441e+01,-2.097412851028e+02,5.629090785870e+00,-4.328913490194e+01,-2.094837812011e+02,5.626237810168e+00,-1.943343307529e+00,2.575039016611e-01,-2.852975702402e-03
"                2578",-4.135068639862e+01,-2.097440130979e+02,5.686805862344e+00,-4.329418509474e+01,-2.094865939029e+02,5.684033370308e+00,-1.943498696118e+00,2.574191949799e-01,-2.772492036208e-03
"                2579",-4.135966324222e+01,-2.097572146254e+02,5.746150714793e+00,-4.330326139328e+01,-2.094999079078e+02,5.743471802296e+00,-1.943598151063e+00,2.573067176250e-01,-2.678912497073e-03
"                2580",-4.137072349327e+01,-2.097824541712e+02,5.809550191303e+00,-4.331445876017e+01,-2.095252605475e+02,5.806939690143e+00,-1.943735266894e+00,2.571936237467e-01,-2.610501160612e-03
"                2581",-4.137912962409e+01,-2.098076502583e+02,5.872717867187e+00,-4.332307344084e+01,-2.095506005842e+02,5.870146890699e+00,-1.943943816758e+00,2.570496740423e-01,-2.570976488278e-03
"                2582",-4.138123462424e+01,-2.098180927545e+02,5.927757207654e+00,-4.332530515777e+01,-2.095611881030e+02,5.925204174524e+00,-1.944070533534e+00,2.569046514292e-01,-2.553033129280e-03
"                2583",-4.137794396931e+01,-2.098106043785e+02,5.967847022281e+00,-4.332212767772e+01,-2.095538384942e+02,5.965300670179e+00,-1.944183708411e+00,2.567658843066e-01,-2.546352102547e-03
"                2584",-4.137513434205e+01,-2.098020746935e+02,5.992372055702e+00,-4.331942111258e+01,-2.095454168562e+02,5.989820232764e+00,-1.944286770536e+00,2.566578372622e-01,-2.551822937591e-03
"                2585",-4.137473227129e+01,-2.098008852336e+02,6.003599377013e+00,-4.331912509290e+01,-2.095443102326e+02,6.001003562423e+00,-1.944392821608e+00,2.565750010532e-01,-2.595814589555e-03
"                2586",-4.137593508329e+01,-2.098079809233e+02,6.000800748929e+00,-4.332041666473e+01,-2.095514393551e+02,5.998153766969e+00,-1.944481581440e+00,2.565415681980e-01,-2.646981959635e-03
"                2587",-4.137724562764e+01,-2.098139620986e+02,5.979681859955e+00,-4.332175070892e+01,-2.095574247512e+02,5.976964173867e+00,-1.944505081290e+00,2.565373473570e-01,-2.717686087611e-03
"                2588",-4.137544088752e+01,-2.098056490213e+02,5.939930158476e+00,-4.332003221909e+01,-2.095490878893e+02,5.937138487510e+00,-1.944591331573e+00,2.565611320276e-01,-2.791670965475e-03
"                2589",-4.136903644081e+01,-2.097767109959e+02,5.884218785488e+00,-4.331360870971e+01,-2.095201222045e+02,5.881344718575e+00,-1.944572268906e+00,2.565887914139e-01,-2.874066913158e-03
"                2590",-4.135905954168e+01,-2.097320553755e+02,5.819234517277e+00,-4.330366807290e+01,-2.094754017966e+02,5.816305590273e+00,-1.944608531220e+00,2.566535789176e-01,-2.928927003911e-03
"                2591",-4.135042807169e+01,-2.096815362728e+02,5.745704184063e+00,-4.329502814140e+01,-2.094248305818e+02,5.742717125929e+00,-1.944600069704e+00,2.567056910158e-01,-2.987058133176e-03
"                2592",-4.134656517795e+01,-2.096318635758e+02,5.666652771845e+00,-4.329115988620e+01,-2.093751073057e+02,5.663615969947e+00,-1.944594708252e+00,2.567562700563e-01,-3.036801897360e-03
"                2593",-4.134399912499e+01,-2.095753644383e+02,5.585711728017e+00,-4.328855958050e+01,-2.093185632466e+02,5.582632773278e+00,-1.944560455513e+00,2.568011917031e-01,-3.078954739142e-03
"                2594",-4.134118058750e+01,-2.095105681384e+02,5.508576125045e+00,-4.328563139768e+01,-2.092537616482e+02,5.505457554148e+00,-1.944450810186e+00,2.568064902236e-01,-3.118570896370e-03
"                2595",-4.133922453805e+01,-2.094358537294e+02,5.440075571793e+00,-4.328362105783e+01,-2.091790115298e+02,5.436938768613e+00,-1.944396519777e+00,2.568421995844e-01,-3.136803179378e-03
"                2596",-4.133838303743e+01,-2.093437240721e+02,5.384313719011e+00,-4.328287728597e+01,-2.090869050004e+02,5.381162431694e+00,-1.944494248542e+00,2.568190716943e-01,-3.151287317016e-03
"                2597",-4.133733194403e+01,-2.092326887130e+02,5.347649465775e+00,-4.328162579535e+01,-2.089758207921e+02,5.344515485996e+00,-1.944293851314e+00,2.568679208399e-01,-3.133979779494e-03
"                2598",-4.133162501208e+01,-2.091004243875e+02,5.338463998960e+00,-4.327585094269e+01,-2.088435665897e+02,5.335310306406e+00,-1.944225930615e+00,2.568577977776e-01,-3.153692553973e-03
"                2599",-4.131997010093e+01,-2.089518425655e+02,5.362621581883e+00,-4.326411610420e+01,-2.086950168008e+02,5.359476852536e+00,-1.944146003272e+00,2.568257646394e-01,-3.144729347129e-03
"                2600",-4.129994051022e+01,-2.087830775270e+02,5.414399821999e+00,-4.324406962850e+01,-2.085262707689e+02,5.411228392319e+00,-1.944129118286e+00,2.568067580276e-01,-3.171429680523e-03
"                2601",-4.126904517386e+01,-2.085908590251e+02,5.483055638206e+00,-4.321313122019e+01,-2.083340740398e+02,5.479878064901e+00,-1.944086046333e+00,2.567849852438e-01,-3.177573305327e-03
"                2602",-4.122974426548e+01,-2.083809059331e+02,5.561314088052e+00,-4.317377614323e+01,-2.081241335277e+02,5.558092259050e+00,-1.944031877748e+00,2.567724054403e-01,-3.221829001942e-03
"                2603",-4.118571624130e+01,-2.081648714667e+02,5.646212313748e+00,-4.312970361668e+01,-2.079080692271e+02,5.642940389937e+00,-1.943987375375e+00,2.568022395840e-01,-3.271923811134e-03
"                2604",-4.114161599844e+01,-2.079539005774e+02,5.736191429491e+00,-4.308558556109e+01,-2.076970248217e+02,5.732868756973e+00,-1.943969562643e+00,2.568757557150e-01,-3.322672518629e-03
"                2605",-4.109998955246e+01,-2.077587302986e+02,5.827094317755e+00,-4.304385942006e+01,-2.075017886871e+02,5.823675469652e+00,-1.943869867592e+00,2.569416115245e-01,-3.418848103316e-03
"                2606",-4.105920953619e+01,-2.075799499541e+02,5.914907149044e+00,-4.300305530720e+01,-2.073228702084e+02,5.911410475336e+00,-1.943845771008e+00,2.570797456839e-01,-3.496673707932e-03
"                2607",-4.101976626667e+01,-2.074262811151e+02,5.993218657147e+00,-4.296350052232e+01,-2.071690765886e+02,5.989643636223e+00,-1.943734255653e+00,2.572045265060e-01,-3.575020923162e-03
"                2608",-4.098232878121e+01,-2.073011666087e+02,6.053633620367e+00,-4.292594570656e+01,-2.070437996667e+02,6.049956943861e+00,-1.943616925349e+00,2.573669420237e-01,-3.676676506056e-03
"                2609",-4.094985594913e+01,-2.072109398543e+02,6.090909352853e+00,-4.289333309109e+01,-2.069534355325e+02,6.087123223056e+00,-1.943477141962e+00,2.575043218233e-01,-3.786129797216e-03
"                2610",-4.092843898472e+01,-2.071633134533e+02,6.102372145586e+00,-4.287165764144e+01,-2.069056845591e+02,6.098455008723e+00,-1.943218656721e+00,2.576288941882e-01,-3.917136863461e-03
"                2611",-4.092344004965e+01,-2.071635674233e+02,6.090318231390e+00,-4.286635698944e+01,-2.069058269879e+02,6.086267661350e+00,-1.942916939782e+00,2.577404354889e-01,-4.050570039440e-03
"                2612",-4.094055398616e+01,-2.072216006842e+02,6.058129971311e+00,-4.288316199437e+01,-2.069637598296e+02,6.053971307932e+00,-1.942608008208e+00,2.578408545672e-01,-4.158663379415e-03
"                2613",-4.097689118942e+01,-2.073259298507e+02,6.005767036955e+00,-4.291918342733e+01,-2.070680165750e+02,6.001508447183e+00,-1.942292237905e+00,2.579132757271e-01,-4.258589772709e-03
"                2614",-4.102473146188e+01,-2.074567959039e+02,5.935098711296e+00,-4.296661451566e+01,-2.071988819259e+02,5.930802689484e+00,-1.941883053777e+00,2.579139779322e-01,-4.296021811672e-03
"                2615",-4.107777087948e+01,-2.075956396554e+02,5.850577230629e+00,-4.301935490681e+01,-2.073377197089e+02,5.846211501592e+00,-1.941584027327e+00,2.579199465555e-01,-4.365729037366e-03
"                2616",-4.113577554014e+01,-2.077409442255e+02,5.758382978882e+00,-4.307712119078e+01,-2.074830912741e+02,5.754014625655e+00,-1.941345650633e+00,2.578529513726e-01,-4.368353226971e-03
"                2617",-4.119813020652e+01,-2.078880442183e+02,5.665699762373e+00,-4.313913801072e+01,-2.076302605017e+02,5.661327265062e+00,-1.941007804203e+00,2.577837166311e-01,-4.372497310923e-03
"                2618",-4.126224437811e+01,-2.080300408390e+02,5.578364755333e+00,-4.320294215897e+01,-2.077723971203e+02,5.574038293336e+00,-1.940697780862e+00,2.576437186725e-01,-4.326461996751e-03
"                2619",-4.132058675333e+01,-2.081469100421e+02,5.497926071507e+00,-4.326099668938e+01,-2.078894362690e+02,5.493659045590e+00,-1.940409936053e+00,2.574737731417e-01,-4.267025916503e-03
"                2620",-4.137059568760e+01,-2.082288747051e+02,5.428941258215e+00,-4.331076572758e+01,-2.079715608021e+02,5.424775238215e+00,-1.940170039979e+00,2.573139030563e-01,-4.166020000090e-03
"                2621",-4.141231386509e+01,-2.082786003914e+02,5.378494079439e+00,-4.335225377648e+01,-2.080214649691e+02,5.374426903806e+00,-1.939939911390e+00,2.571354222887e-01,-4.067175633406e-03
"                2622",-4.144389920225e+01,-2.082941338074e+02,5.351245028633e+00,-4.338367875436e+01,-2.080371756341e+02,5.347307064270e+00,-1.939779552110e+00,2.569581733662e-01,-3.937964363059e-03
"                2623",-4.146143786035e+01,-2.082722359232e+02,5.351501805591e+00,-4.340105640460e+01,-2.080154504431e+02,5.347674677596e+00,-1.939618544249e+00,2.567854801353e-01,-3.827127994605e-03
"                2624",-4.146548123835e+01,-2.082149011747e+02,5.380543347173e+00,-4.340508630747e+01,-2.079582490666e+02,5.376869348120e+00,-1.939605069125e+00,2.566521081703e-01,-3.673999052455e-03
"                2625",-4.145997884879e+01,-2.081368660602e+02,5.437229025617e+00,-4.339965008620e+01,-2.078803202228e+02,5.433670466215e+00,-1.939671237412e+00,2.565458374427e-01,-3.558559402009e-03
"                2626",-4.144669776961e+01,-2.080448333143e+02,5.513710925326e+00,-4.338650024453e+01,-2.077883336810e+02,5.510314939339e+00,-1.939802474923e+00,2.564996332483e-01,-3.395985987004e-03
"                2627",-4.142410014320e+01,-2.079390038438e+02,5.603992906132e+00,-4.336407314514e+01,-2.076825205057e+02,5.600721673924e+00,-1.939973001934e+00,2.564833381059e-01,-3.271232207734e-03
"                2628",-4.139839125939e+01,-2.078393905505e+02,5.700774473880e+00,-4.333848434812e+01,-2.075828632683e+02,5.697642824486e+00,-1.940093088730e+00,2.565272822107e-01,-3.131649394197e-03
"                2629",-4.137593433487e+01,-2.077677376161e+02,5.797011622261e+00,-4.331629645938e+01,-2.075110900815e+02,5.794026338015e+00,-1.940362124513e+00,2.566475345652e-01,-2.985284245685e-03
"                2630",-4.135796477454e+01,-2.077334404202e+02,5.887538069083e+00,-4.329854121189e+01,-2.074766335674e+02,5.884632450079e+00,-1.940576437348e+00,2.568068528369e-01,-2.905619004137e-03
"                2631",-4.134725996815e+01,-2.077469229171e+02,5.966295655488e+00,-4.328802616659e+01,-2.074899706514e+02,5.963387542140e+00,-1.940766198441e+00,2.569522656805e-01,-2.908113347569e-03
"                2632",-4.134508412518e+01,-2.077972150820e+02,6.025563763807e+00,-4.328600055120e+01,-2.075400733219e+02,6.022640229479e+00,-1.940916426019e+00,2.571417601816e-01,-2.923534327211e-03
"                2633",-4.134986877950e+01,-2.078759231469e+02,6.060718248972e+00,-4.329083974488e+01,-2.076185822685e+02,6.057775711461e+00,-1.940970965376e+00,2.573408784131e-01,-2.942537510694e-03
"                2634",-4.136195628861e+01,-2.079876785095e+02,6.072725415124e+00,-4.330295814365e+01,-2.077301563378e+02,6.069754573046e+00,-1.941001855039e+00,2.575221717202e-01,-2.970842077999e-03
"                2635",-4.138619331877e+01,-2.081491624767e+02,6.066614824928e+00,-4.332707651199e+01,-2.078914911809e+02,6.063571818276e+00,-1.940883193226e+00,2.576712958492e-01,-3.043006651871e-03
"                2636",-4.142220382185e+01,-2.083480274609e+02,6.041744911762e+00,-4.336300268564e+01,-2.080901935672e+02,6.038626062703e+00,-1.940798863790e+00,2.578338937355e-01,-3.118849058597e-03
"                2637",-4.146463322794e+01,-2.085587487193e+02,5.996197680699e+00,-4.340530481121e+01,-2.083007597225e+02,5.993001545163e+00,-1.940671583269e+00,2.579889968282e-01,-3.196135536167e-03
"                2638",-4.150865977392e+01,-2.087605915130e+02,5.931698463597e+00,-4.344911122770e+01,-2.085024798389e+02,5.928416941669e+00,-1.940451453785e+00,2.581116741435e-01,-3.281521928231e-03
"                2639",-4.155066128606e+01,-2.089338297430e+02,5.849371858949e+00,-4.349090768319e+01,-2.086756191912e+02,5.845985542195e+00,-1.940246397132e+00,2.582105518082e-01,-3.386316754806e-03
"                2640",-4.158670030527e+01,-2.090648736379e+02,5.756085045327e+00,-4.352669884943e+01,-2.088065771755e+02,5.752628562008e+00,-1.939998544159e+00,2.582964624504e-01,-3.456483318550e-03
"                2641",-4.161608742766e+01,-2.091593092480e+02,5.663818964500e+00,-4.355582631213e+01,-2.089009795969e+02,5.660273589220e+00,-1.939738884476e+00,2.583296511039e-01,-3.545375280061e-03
"                2642",-4.163453864217e+01,-2.092066117203e+02,5.576087110557e+00,-4.357404286894e+01,-2.089482342995e+02,5.572519734941e+00,-1.939504226769e+00,2.583774208114e-01,-3.567375616402e-03
"                2643",-4.164147632721e+01,-2.092035067296e+02,5.496935549049e+00,-4.358077491320e+01,-2.089451172549e+02,5.493334791925e+00,-1.939298585989e+00,2.583894746680e-01,-3.600757124882e-03
"                2644",-4.163623360810e+01,-2.091545908070e+02,5.434313199712e+00,-4.357535254069e+01,-2.088962226650e+02,5.430712902767e+00,-1.939118932590e+00,2.583681419174e-01,-3.600296944424e-03
"                2645",-4.161998583873e+01,-2.090713041067e+02,5.388407150395e+00,-4.355898653142e+01,-2.088129481292e+02,5.384799933561e+00,-1.939000692691e+00,2.583559774952e-01,-3.607216834382e-03
"                2646",-4.159056467430e+01,-2.089519032247e+02,5.359218429356e+00,-4.352948039165e+01,-2.086935472833e+02,5.355643786210e+00,-1.938915717352e+00,2.583559414169e-01,-3.574643146019e-03
"                2647",-4.154833031607e+01,-2.088037546923e+02,5.347661834607e+00,-4.348718290043e+01,-2.085453814436e+02,5.344077215284e+00,-1.938852584363e+00,2.583732486768e-01,-3.584619323194e-03
"                2648",-4.149781930068e+01,-2.086453839079e+02,5.352984343788e+00,-4.343664321624e+01,-2.083869655763e+02,5.349410397920e+00,-1.938823915566e+00,2.584183316341e-01,-3.573945867393e-03
"                2649",-4.144354705937e+01,-2.084948226092e+02,5.378405209026e+00,-4.338253616393e+01,-2.082363302349e+02,5.374852615137e+00,-1.938989104559e+00,2.584923742626e-01,-3.552593889005e-03
"                2650",-4.138952086174e+01,-2.083626062131e+02,5.423871146406e+00,-4.332877098341e+01,-2.081040132782e+02,5.420340592135e+00,-1.939250121672e+00,2.585929349082e-01,-3.530554271361e-03
"                2651",-4.133664059994e+01,-2.082489063727e+02,5.480967502510e+00,-4.327607588077e+01,-2.079902030247e+02,5.477468177451e+00,-1.939435280828e+00,2.587033480428e-01,-3.499325058859e-03
"                2652",-4.128476335958e+01,-2.081545063699e+02,5.541887918021e+00,-4.322446473654e+01,-2.078956701757e+02,5.538413804474e+00,-1.939701376956e+00,2.588361941892e-01,-3.474113547570e-03
"                2653",-4.123514209536e+01,-2.080817009456e+02,5.599060922232e+00,-4.317514997347e+01,-2.078227249021e+02,5.595614064714e+00,-1.940007878116e+00,2.589760435406e-01,-3.446857517971e-03
"                2654",-4.118954595231e+01,-2.080349939011e+02,5.650903862163e+00,-4.312990341290e+01,-2.077758546255e+02,5.647487229225e+00,-1.940357460586e+00,2.591392756164e-01,-3.416632937715e-03
"                2655",-4.115029011344e+01,-2.080127700751e+02,5.696788652429e+00,-4.309102676102e+01,-2.077534759403e+02,5.693415359606e+00,-1.940736647582e+00,2.592941348028e-01,-3.373292823104e-03
